CCSD(T) 3b energies
dV_123 = -0.0552 kelvin
dV_123 = -0.0209 kelvin
dV_123 = 88.0116 kelvin
dV_123 = 53.4255 kelvin
dV_123 = 12.6776 kelvin
dV_123 = 3.8748 kelvin
dV_123 = 1.4998 kelvin
dV_123 = 0.6643 kelvin
dV_123 = 0.3201 kelvin
dV_123 = 0.1636 kelvin
dV_123 = 0.0876 kelvin
dV_123 = 0.049 kelvin
dV_123 = 0.0167 kelvin
dV_123 = -430.1864 kelvin
dV_123 = 132.6387 kelvin
dV_123 = 36.6744 kelvin
dV_123 = 9.1408 kelvin
dV_123 = 2.7279 kelvin
dV_123 = 0.9558 kelvin
dV_123 = 0.3753 kelvin
dV_123 = 0.1608 kelvin
dV_123 = 0.0741 kelvin
dV_123 = 0.0366 kelvin
dV_123 = 0.0188 kelvin
dV_123 = 0.0054 kelvin
dV_123 = 18.7225 kelvin
dV_123 = 0.1918 kelvin
dV_123 = -0.4852 kelvin
dV_123 = -0.2639 kelvin
dV_123 = -0.1039 kelvin
dV_123 = -0.0333 kelvin
dV_123 = -0.0086 kelvin
dV_123 = -0.001 kelvin
dV_123 = 0.001 kelvin
dV_123 = 0.0006 kelvin
dV_123 = 100.8932 kelvin
dV_123 = 14.9473 kelvin
dV_123 = 3.0979 kelvin
dV_123 = 0.9787 kelvin
dV_123 = 0.3981 kelvin
dV_123 = 0.1797 kelvin
dV_123 = 0.0859 kelvin
dV_123 = 0.0431 kelvin
dV_123 = 0.0228 kelvin
dV_123 = 0.0073 kelvin
dV_123 = 31.4235 kelvin
dV_123 = 18.3209 kelvin
dV_123 = 7.4903 kelvin
dV_123 = 3.0335 kelvin
dV_123 = 1.2774 kelvin
dV_123 = 0.5726 kelvin
dV_123 = 0.2748 kelvin
dV_123 = 0.1401 kelvin
dV_123 = 0.0754 kelvin
dV_123 = 0.0244 kelvin
dV_123 = -36.7057 kelvin
dV_123 = -9.9253 kelvin
dV_123 = -3.3886 kelvin
dV_123 = -1.3435 kelvin
dV_123 = -0.6077 kelvin
dV_123 = -0.3018 kelvin
dV_123 = -0.1595 kelvin
dV_123 = -0.0885 kelvin
dV_123 = -0.0309 kelvin
dV_123 = 116.4819 kelvin
dV_123 = 27.3988 kelvin
dV_123 = 7.7622 kelvin
dV_123 = 2.5488 kelvin
dV_123 = 1.0121 kelvin
dV_123 = 0.4674 kelvin
dV_123 = 0.2364 kelvin
dV_123 = 0.1262 kelvin
dV_123 = 0.0704 kelvin
dV_123 = 0.024 kelvin
dV_123 = 1362.9682 kelvin
dV_123 = 161.6255 kelvin
dV_123 = 19.1232 kelvin
dV_123 = 4.0211 kelvin
dV_123 = 1.4767 kelvin
dV_123 = 0.6798 kelvin
dV_123 = 0.3339 kelvin
dV_123 = 0.17 kelvin
dV_123 = 0.0897 kelvin
dV_123 = 0.0492 kelvin
dV_123 = 0.0158 kelvin
dV_123 = -3494.9684 kelvin
dV_123 = -49.6408 kelvin
dV_123 = 16.1105 kelvin
dV_123 = 5.0299 kelvin
dV_123 = 1.4937 kelvin
dV_123 = 0.431 kelvin
dV_123 = 0.1142 kelvin
dV_123 = 0.0226 kelvin
dV_123 = -0.0018 kelvin
dV_123 = -0.0065 kelvin
dV_123 = -0.0053 kelvin
dV_123 = 129.6439 kelvin
dV_123 = 28.8014 kelvin
dV_123 = 2.888 kelvin
dV_123 = -0.7223 kelvin
dV_123 = -0.674 kelvin
dV_123 = -0.3684 kelvin
dV_123 = -0.1878 kelvin
dV_123 = -0.0975 kelvin
dV_123 = -0.0526 kelvin
dV_123 = -0.03 kelvin
dV_123 = -0.0107 kelvin
dV_123 = 91.294 kelvin
dV_123 = 46.5649 kelvin
dV_123 = 12.9188 kelvin
dV_123 = 3.7899 kelvin
dV_123 = 1.2576 kelvin
dV_123 = 0.4694 kelvin
dV_123 = 0.1925 kelvin
dV_123 = 0.0855 kelvin
dV_123 = 0.0407 kelvin
dV_123 = 0.0203 kelvin
dV_123 = 0.0053 kelvin
dV_123 = -10.4024 kelvin
dV_123 = -3.1512 kelvin
dV_123 = -1.201 kelvin
dV_123 = -0.5037 kelvin
dV_123 = -0.2224 kelvin
dV_123 = -0.1039 kelvin
dV_123 = -0.0515 kelvin
dV_123 = -0.0271 kelvin
dV_123 = -0.0086 kelvin
dV_123 = 212.8543 kelvin
dV_123 = 56.1569 kelvin
dV_123 = 5.4134 kelvin
dV_123 = -0.3195 kelvin
dV_123 = -0.4421 kelvin
dV_123 = -0.2342 kelvin
dV_123 = -0.1163 kelvin
dV_123 = -0.0602 kelvin
dV_123 = -0.0325 kelvin
dV_123 = -0.0185 kelvin
dV_123 = -0.011 kelvin
dV_123 = -0.0043 kelvin
dV_123 = 233.6769 kelvin
dV_123 = 32.077 kelvin
dV_123 = 3.9559 kelvin
dV_123 = 0.4306 kelvin
dV_123 = 0.0933 kelvin
dV_123 = 0.0755 kelvin
dV_123 = 0.061 kelvin
dV_123 = 0.0423 kelvin
dV_123 = 0.0272 kelvin
dV_123 = 0.0169 kelvin
dV_123 = 0.007 kelvin
dV_123 = 31.9895 kelvin
dV_123 = 8.8835 kelvin
dV_123 = 2.9218 kelvin
dV_123 = 1.1367 kelvin
dV_123 = 0.5114 kelvin
dV_123 = 0.2532 kelvin
dV_123 = 0.1338 kelvin
dV_123 = 0.074 kelvin
dV_123 = 0.0257 kelvin
dV_123 = 69.6274 kelvin
dV_123 = 13.4003 kelvin
dV_123 = 3.6975 kelvin
dV_123 = 1.3783 kelvin
dV_123 = 0.6184 kelvin
dV_123 = 0.305 kelvin
dV_123 = 0.1597 kelvin
dV_123 = 0.0871 kelvin
dV_123 = 0.0493 kelvin
dV_123 = 0.0176 kelvin
dV_123 = -132.0235 kelvin
dV_123 = -24.712 kelvin
dV_123 = -6.2042 kelvin
dV_123 = -1.9798 kelvin
dV_123 = -0.7622 kelvin
dV_123 = -0.3317 kelvin
dV_123 = -0.1565 kelvin
dV_123 = -0.0787 kelvin
dV_123 = -0.0418 kelvin
dV_123 = -0.023 kelvin
dV_123 = -0.0082 kelvin
dV_123 = -10.2359 kelvin
dV_123 = -1.5394 kelvin
dV_123 = -0.728 kelvin
dV_123 = -0.425 kelvin
dV_123 = -0.2132 kelvin
dV_123 = -0.0965 kelvin
dV_123 = -0.0429 kelvin
dV_123 = -0.0195 kelvin
dV_123 = -0.0095 kelvin
dV_123 = -0.0049 kelvin
dV_123 = -0.0015 kelvin
dV_123 = 139.5255 kelvin
dV_123 = 52.6163 kelvin
dV_123 = 14.5154 kelvin
dV_123 = 4.2094 kelvin
dV_123 = 1.3737 kelvin
dV_123 = 0.5133 kelvin
dV_123 = 0.216 kelvin
dV_123 = 0.0995 kelvin
dV_123 = 0.0494 kelvin
dV_123 = 0.0258 kelvin
dV_123 = 0.0079 kelvin
dV_123 = 62.0877 kelvin
dV_123 = 16.644 kelvin
dV_123 = 4.0878 kelvin
dV_123 = 1.0282 kelvin
dV_123 = 0.3329 kelvin
dV_123 = 0.1525 kelvin
dV_123 = 0.084 kelvin
dV_123 = 0.0492 kelvin
dV_123 = 0.0298 kelvin
dV_123 = 0.0108 kelvin
dV_123 = 34.4671 kelvin
dV_123 = -7.0905 kelvin
dV_123 = -6.6239 kelvin
dV_123 = -3.0616 kelvin
dV_123 = -1.3112 kelvin
dV_123 = -0.5823 kelvin
dV_123 = -0.2758 kelvin
dV_123 = -0.1387 kelvin
dV_123 = -0.0736 kelvin
dV_123 = -0.0411 kelvin
dV_123 = -0.0149 kelvin
dV_123 = -106.195 kelvin
dV_123 = 35.4178 kelvin
dV_123 = 1.1202 kelvin
dV_123 = -0.6947 kelvin
dV_123 = -0.3257 kelvin
dV_123 = -0.1664 kelvin
dV_123 = -0.0971 kelvin
dV_123 = -0.0587 kelvin
dV_123 = -0.0358 kelvin
dV_123 = -0.0221 kelvin
dV_123 = -0.0093 kelvin
dV_123 = 129.1283 kelvin
dV_123 = 22.442 kelvin
dV_123 = 5.6538 kelvin
dV_123 = 1.9383 kelvin
dV_123 = 0.7883 kelvin
dV_123 = 0.3551 kelvin
dV_123 = 0.1718 kelvin
dV_123 = 0.0883 kelvin
dV_123 = 0.0478 kelvin
dV_123 = 0.0161 kelvin
dV_123 = -577.6534 kelvin
dV_123 = 23.6995 kelvin
dV_123 = 14.6455 kelvin
dV_123 = 5.2019 kelvin
dV_123 = 1.8933 kelvin
dV_123 = 0.7305 kelvin
dV_123 = 0.3024 kelvin
dV_123 = 0.1348 kelvin
dV_123 = 0.0642 kelvin
dV_123 = 0.0327 kelvin
dV_123 = 0.0093 kelvin
dV_123 = 62.4364 kelvin
dV_123 = 1.366 kelvin
dV_123 = -1.6761 kelvin
dV_123 = -0.9856 kelvin
dV_123 = -0.4793 kelvin
dV_123 = -0.2262 kelvin
dV_123 = -0.1097 kelvin
dV_123 = -0.056 kelvin
dV_123 = -0.0294 kelvin
dV_123 = -0.0166 kelvin
dV_123 = -0.0055 kelvin
dV_123 = -664.9052 kelvin
dV_123 = 46.2969 kelvin
dV_123 = 6.461 kelvin
dV_123 = 0.3901 kelvin
dV_123 = 0.0893 kelvin
dV_123 = 0.1071 kelvin
dV_123 = 0.0842 kelvin
dV_123 = 0.0552 kelvin
dV_123 = 0.0334 kelvin
dV_123 = 0.0202 kelvin
dV_123 = 0.0122 kelvin
dV_123 = 0.0047 kelvin
dV_123 = 82.1814 kelvin
dV_123 = 30.14 kelvin
dV_123 = 5.4974 kelvin
dV_123 = 0.8702 kelvin
dV_123 = 0.0871 kelvin
dV_123 = -0.0188 kelvin
dV_123 = -0.0218 kelvin
dV_123 = -0.0145 kelvin
dV_123 = -0.0089 kelvin
dV_123 = -0.0054 kelvin
dV_123 = -0.0027 kelvin
dV_123 = -1098.84 kelvin
dV_123 = -5.1609 kelvin
dV_123 = 14.3069 kelvin
dV_123 = 5.614 kelvin
dV_123 = 2.176 kelvin
dV_123 = 0.9155 kelvin
dV_123 = 0.4177 kelvin
dV_123 = 0.2043 kelvin
dV_123 = 0.1059 kelvin
dV_123 = 0.0579 kelvin
dV_123 = 0.019 kelvin
dV_123 = -264.5455 kelvin
dV_123 = -11.4658 kelvin
dV_123 = -1.881 kelvin
dV_123 = -0.5823 kelvin
dV_123 = -0.2658 kelvin
dV_123 = -0.1469 kelvin
dV_123 = -0.086 kelvin
dV_123 = -0.0511 kelvin
dV_123 = -0.0308 kelvin
dV_123 = -0.0122 kelvin
dV_123 = -78.3139 kelvin
dV_123 = 36.5267 kelvin
dV_123 = 8.4779 kelvin
dV_123 = 2.4872 kelvin
dV_123 = 0.962 kelvin
dV_123 = 0.4111 kelvin
dV_123 = 0.1854 kelvin
dV_123 = 0.0887 kelvin
dV_123 = 0.0447 kelvin
dV_123 = 0.0239 kelvin
dV_123 = 0.0071 kelvin
dV_123 = -28.8934 kelvin
dV_123 = 137.1571 kelvin
dV_123 = 35.5695 kelvin
dV_123 = 9.6049 kelvin
dV_123 = 3.1677 kelvin
dV_123 = 1.2167 kelvin
dV_123 = 0.5199 kelvin
dV_123 = 0.2409 kelvin
dV_123 = 0.1197 kelvin
dV_123 = 0.0628 kelvin
dV_123 = 0.0346 kelvin
dV_123 = 0.0115 kelvin
dV_123 = 50.3317 kelvin
dV_123 = 9.1695 kelvin
dV_123 = 1.6036 kelvin
dV_123 = 0.2431 kelvin
dV_123 = 0.0327 kelvin
dV_123 = 0.0087 kelvin
dV_123 = 0.0058 kelvin
dV_123 = 0.0046 kelvin
dV_123 = 0.0033 kelvin
dV_123 = 0.0009 kelvin
dV_123 = 82.6367 kelvin
dV_123 = 23.1577 kelvin
dV_123 = 6.172 kelvin
dV_123 = 1.8187 kelvin
dV_123 = 0.6075 kelvin
dV_123 = 0.226 kelvin
dV_123 = 0.0915 kelvin
dV_123 = 0.0395 kelvin
dV_123 = 0.0183 kelvin
dV_123 = 0.004 kelvin
dV_123 = -384.5784 kelvin
dV_123 = -29.8888 kelvin
dV_123 = -15.4545 kelvin
dV_123 = -6.0958 kelvin
dV_123 = -2.1973 kelvin
dV_123 = -0.8577 kelvin
dV_123 = -0.3745 kelvin
dV_123 = -0.1793 kelvin
dV_123 = -0.0917 kelvin
dV_123 = -0.0496 kelvin
dV_123 = -0.0279 kelvin
dV_123 = -0.0106 kelvin
dV_123 = -785.6248 kelvin
dV_123 = 3.5052 kelvin
dV_123 = 12.1734 kelvin
dV_123 = 4.8353 kelvin
dV_123 = 1.8628 kelvin
dV_123 = 0.7526 kelvin
dV_123 = 0.3252 kelvin
dV_123 = 0.1508 kelvin
dV_123 = 0.0743 kelvin
dV_123 = 0.0388 kelvin
dV_123 = 0.0119 kelvin
dV_123 = 157.82 kelvin
dV_123 = 21.0771 kelvin
dV_123 = 2.1566 kelvin
dV_123 = 0.0706 kelvin
dV_123 = -0.008 kelvin
dV_123 = 0.0215 kelvin
dV_123 = 0.0261 kelvin
dV_123 = 0.0203 kelvin
dV_123 = 0.0142 kelvin
dV_123 = 0.0094 kelvin
dV_123 = 0.0042 kelvin
dV_123 = 89.7625 kelvin
dV_123 = 31.9813 kelvin
dV_123 = 9.7011 kelvin
dV_123 = 3.2596 kelvin
dV_123 = 1.2539 kelvin
dV_123 = 0.5402 kelvin
dV_123 = 0.2536 kelvin
dV_123 = 0.1271 kelvin
dV_123 = 0.067 kelvin
dV_123 = 0.0213 kelvin
dV_123 = -5.8612 kelvin
dV_123 = -0.6483 kelvin
dV_123 = -0.1003 kelvin
dV_123 = -0.0217 kelvin
dV_123 = -0.0064 kelvin
dV_123 = -1.0802 kelvin
dV_123 = -0.3706 kelvin
dV_123 = -0.0777 kelvin
dV_123 = -0.0202 kelvin
dV_123 = -0.0064 kelvin
dV_123 = 14.5712 kelvin
dV_123 = 1.3979 kelvin
dV_123 = 0.2197 kelvin
dV_123 = 0.0475 kelvin
dV_123 = 0.0131 kelvin
dV_123 = 11.9579 kelvin
dV_123 = -0.4319 kelvin
dV_123 = -0.1098 kelvin
dV_123 = -0.0254 kelvin
dV_123 = -0.0077 kelvin
dV_123 = -16.9274 kelvin
dV_123 = -2.3566 kelvin
dV_123 = -0.3539 kelvin
dV_123 = -0.0699 kelvin
dV_123 = -0.0187 kelvin
dV_123 = 34.2808 kelvin
dV_123 = 4.609 kelvin
dV_123 = 0.6691 kelvin
dV_123 = 0.1337 kelvin
dV_123 = 0.035 kelvin
dV_123 = 1.3764 kelvin
dV_123 = -0.0683 kelvin
dV_123 = -0.0204 kelvin
dV_123 = -0.006 kelvin
dV_123 = -0.0019 kelvin
dV_123 = 0.2716 kelvin
dV_123 = -0.246 kelvin
dV_123 = -0.0524 kelvin
dV_123 = -0.0136 kelvin
dV_123 = -0.0041 kelvin
dV_123 = 15.5136 kelvin
dV_123 = 1.7084 kelvin
dV_123 = 0.2708 kelvin
dV_123 = 0.06 kelvin
dV_123 = 0.0173 kelvin
dV_123 = 18.5008 kelvin
dV_123 = 1.2786 kelvin
dV_123 = 0.1561 kelvin
dV_123 = 0.0287 kelvin
dV_123 = 0.0071 kelvin
dV_123 = 19.0272 kelvin
dV_123 = 1.3508 kelvin
dV_123 = 0.1228 kelvin
dV_123 = 0.0128 kelvin
dV_123 = 0.0008 kelvin
dV_123 = -3.5253 kelvin
dV_123 = -0.2082 kelvin
dV_123 = 0.0573 kelvin
dV_123 = 0.0277 kelvin
dV_123 = 0.01 kelvin
dV_123 = 1.5957 kelvin
dV_123 = 0.3589 kelvin
dV_123 = 0.0971 kelvin
dV_123 = 0.0302 kelvin
dV_123 = -1.5831 kelvin
dV_123 = 0.0441 kelvin
dV_123 = 0.0396 kelvin
dV_123 = 0.0157 kelvin
dV_123 = 3.0473 kelvin
dV_123 = -0.0533 kelvin
dV_123 = -0.0686 kelvin
dV_123 = -0.0296 kelvin
dV_123 = 44.1484 kelvin
dV_123 = 2.9469 kelvin
dV_123 = 0.3549 kelvin
dV_123 = 0.0654 kelvin
dV_123 = 0.0158 kelvin
dV_123 = 24.3105 kelvin
dV_123 = 1.5691 kelvin
dV_123 = 0.0913 kelvin
dV_123 = -0.0037 kelvin
dV_123 = -0.0061 kelvin
dV_123 = -37.4446 kelvin
dV_123 = -2.4672 kelvin
dV_123 = -0.2777 kelvin
dV_123 = -0.0399 kelvin
dV_123 = -0.0072 kelvin
dV_123 = 9.1223 kelvin
dV_123 = 0.8652 kelvin
dV_123 = 0.1243 kelvin
dV_123 = 0.0254 kelvin
dV_123 = 0.0066 kelvin
dV_123 = 16.1513 kelvin
dV_123 = 1.6302 kelvin
dV_123 = 0.2611 kelvin
dV_123 = 0.0587 kelvin
dV_123 = 0.0168 kelvin
dV_123 = -19.6989 kelvin
dV_123 = -2.1332 kelvin
dV_123 = -0.3479 kelvin
dV_123 = -0.078 kelvin
dV_123 = -0.0225 kelvin
dV_123 = -4.3437 kelvin
dV_123 = -0.4685 kelvin
dV_123 = -0.0969 kelvin
dV_123 = -0.0276 kelvin
dV_123 = -3.0343 kelvin
dV_123 = -0.3045 kelvin
dV_123 = -0.0549 kelvin
dV_123 = -0.0149 kelvin
dV_123 = 5.3298 kelvin
dV_123 = 0.5424 kelvin
dV_123 = 0.1065 kelvin
dV_123 = 0.0294 kelvin
dV_123 = -1.2347 kelvin
dV_123 = 0.1622 kelvin
dV_123 = 0.0182 kelvin
dV_123 = 0.0016 kelvin
dV_123 = -0.0002 kelvin
dV_123 = 17.5872 kelvin
dV_123 = 2.3135 kelvin
dV_123 = 0.3955 kelvin
dV_123 = 0.0919 kelvin
dV_123 = 0.0265 kelvin
dV_123 = 2.0876 kelvin
dV_123 = -0.8212 kelvin
dV_123 = -0.1748 kelvin
dV_123 = -0.0435 kelvin
dV_123 = -0.0136 kelvin
dV_123 = -15.1515 kelvin
dV_123 = -1.3226 kelvin
dV_123 = -0.1572 kelvin
dV_123 = -0.0251 kelvin
dV_123 = -0.0052 kelvin
dV_123 = -0.0012 kelvin
dV_123 = -0.0002 kelvin
dV_123 = -0.4768 kelvin
dV_123 = 0.1661 kelvin
dV_123 = 0.0468 kelvin
dV_123 = 0.0125 kelvin
dV_123 = 0.0037 kelvin
dV_123 = 0.0011 kelvin
dV_123 = 0.0005 kelvin
dV_123 = 33.9506 kelvin
dV_123 = 0.126 kelvin
dV_123 = -0.0535 kelvin
dV_123 = -0.0262 kelvin
dV_123 = -0.0114 kelvin
dV_123 = -0.0053 kelvin
dV_123 = -0.0022 kelvin
dV_123 = 24.0906 kelvin
dV_123 = -1.6786 kelvin
dV_123 = -0.3398 kelvin
dV_123 = -0.0855 kelvin
dV_123 = -0.0276 kelvin
dV_123 = -0.0103 kelvin
dV_123 = -0.0042 kelvin
dV_123 = -57.2505 kelvin
dV_123 = -4.741 kelvin
dV_123 = -0.6394 kelvin
dV_123 = -0.1343 kelvin
dV_123 = -0.0381 kelvin
dV_123 = -0.013 kelvin
dV_123 = -0.005 kelvin
dV_123 = 257.2789 kelvin
dV_123 = 15.394 kelvin
dV_123 = 1.9115 kelvin
dV_123 = 0.4048 kelvin
dV_123 = 0.1139 kelvin
dV_123 = 0.0386 kelvin
dV_123 = 0.0146 kelvin
dV_123 = 2.1894 kelvin
dV_123 = 0.3216 kelvin
dV_123 = 0.0707 kelvin
dV_123 = 0.0179 kelvin
dV_123 = 0.0054 kelvin
dV_123 = 0.0019 kelvin
dV_123 = 0.0007 kelvin
dV_123 = 9.0928 kelvin
dV_123 = 1.1882 kelvin
dV_123 = 0.1916 kelvin
dV_123 = 0.041 kelvin
dV_123 = 0.0111 kelvin
dV_123 = 0.0034 kelvin
dV_123 = 0.0013 kelvin
dV_123 = -22.6735 kelvin
dV_123 = -1.4577 kelvin
dV_123 = -0.2071 kelvin
dV_123 = -0.0497 kelvin
dV_123 = -0.0154 kelvin
dV_123 = -0.0058 kelvin
dV_123 = -0.002 kelvin
dV_123 = 32.6808 kelvin
dV_123 = 3.7937 kelvin
dV_123 = 0.5276 kelvin
dV_123 = 0.0978 kelvin
dV_123 = 0.0233 kelvin
dV_123 = 0.007 kelvin
dV_123 = 0.0021 kelvin
dV_123 = 41.5367 kelvin
dV_123 = 5.0117 kelvin
dV_123 = 0.6693 kelvin
dV_123 = 0.113 kelvin
dV_123 = 0.0243 kelvin
dV_123 = 0.0062 kelvin
dV_123 = 0.0018 kelvin
dV_123 = -55.0261 kelvin
dV_123 = -6.2972 kelvin
dV_123 = -0.5034 kelvin
dV_123 = -0.057 kelvin
dV_123 = -0.0054 kelvin
dV_123 = 0.0006 kelvin
dV_123 = 0.0006 kelvin
dV_123 = -9.026 kelvin
dV_123 = -0.4691 kelvin
dV_123 = -0.0326 kelvin
dV_123 = 0.0007 kelvin
dV_123 = 0.0028 kelvin
dV_123 = 0.0016 kelvin
dV_123 = -14.8109 kelvin
dV_123 = -1.0772 kelvin
dV_123 = -0.1519 kelvin
dV_123 = -0.0303 kelvin
dV_123 = -0.0068 kelvin
dV_123 = -0.002 kelvin
dV_123 = 40.0183 kelvin
dV_123 = 1.8267 kelvin
dV_123 = 0.2633 kelvin
dV_123 = 0.0557 kelvin
dV_123 = 0.0134 kelvin
dV_123 = 0.0032 kelvin
dV_123 = 54.76 kelvin
dV_123 = 6.0892 kelvin
dV_123 = 0.8145 kelvin
dV_123 = 0.1464 kelvin
dV_123 = 0.0337 kelvin
dV_123 = 0.0093 kelvin
dV_123 = 0.003 kelvin
dV_123 = -7.6706 kelvin
dV_123 = 3.2321 kelvin
dV_123 = 0.3977 kelvin
dV_123 = 0.046 kelvin
dV_123 = 0.0031 kelvin
dV_123 = -0.0017 kelvin
dV_123 = -0.0016 kelvin
dV_123 = -131.0774 kelvin
dV_123 = -9.7754 kelvin
dV_123 = -1.0045 kelvin
dV_123 = -0.1665 kelvin
dV_123 = -0.0345 kelvin
dV_123 = -0.0086 kelvin
dV_123 = -0.0024 kelvin
dV_123 = 57.9534 kelvin
dV_123 = 6.7441 kelvin
dV_123 = 1.0589 kelvin
dV_123 = 0.2271 kelvin
dV_123 = 0.0632 kelvin
dV_123 = 0.021 kelvin
dV_123 = 0.0084 kelvin
dV_123 = 57.6907 kelvin
dV_123 = 7.3871 kelvin
dV_123 = 1.1852 kelvin
dV_123 = 0.2565 kelvin
dV_123 = 0.0719 kelvin
dV_123 = 0.0242 kelvin
dV_123 = 0.0093 kelvin
dV_123 = -16.4215 kelvin
dV_123 = -2.1024 kelvin
dV_123 = -0.4584 kelvin
dV_123 = -0.1296 kelvin
dV_123 = -0.0441 kelvin
dV_123 = -0.0169 kelvin
dV_123 = -22.778 kelvin
dV_123 = -2.1158 kelvin
dV_123 = -0.4285 kelvin
dV_123 = -0.1214 kelvin
dV_123 = -0.0413 kelvin
dV_123 = -0.0159 kelvin
dV_123 = -21.4695 kelvin
dV_123 = -1.8831 kelvin
dV_123 = -0.3732 kelvin
dV_123 = -0.1068 kelvin
dV_123 = -0.0368 kelvin
dV_123 = -0.0143 kelvin
dV_123 = 50.735 kelvin
dV_123 = 2.0153 kelvin
dV_123 = 0.4395 kelvin
dV_123 = 0.1421 kelvin
dV_123 = 0.0519 kelvin
dV_123 = 0.0206 kelvin
dV_123 = 45.697 kelvin
dV_123 = 6.4747 kelvin
dV_123 = 1.0287 kelvin
dV_123 = 0.2209 kelvin
dV_123 = 0.0617 kelvin
dV_123 = 0.0207 kelvin
dV_123 = 0.0082 kelvin
dV_123 = 83.7933 kelvin
dV_123 = 10.1266 kelvin
dV_123 = 1.6311 kelvin
dV_123 = 0.3587 kelvin
dV_123 = 0.1012 kelvin
dV_123 = 0.0343 kelvin
dV_123 = 0.0131 kelvin
dV_123 = -15.3681 kelvin
dV_123 = -1.8696 kelvin
dV_123 = -0.4125 kelvin
dV_123 = -0.1189 kelvin
dV_123 = -0.0405 kelvin
dV_123 = -0.0157 kelvin
dV_123 = 3.2561 kelvin
dV_123 = 0.6385 kelvin
dV_123 = 0.1782 kelvin
dV_123 = 0.0518 kelvin
dV_123 = 0.0167 kelvin
dV_123 = 4.3707 kelvin
dV_123 = 0.0217 kelvin
dV_123 = -0.0211 kelvin
dV_123 = -0.0108 kelvin
dV_123 = 94.1675 kelvin
dV_123 = 8.7623 kelvin
dV_123 = 1.2619 kelvin
dV_123 = 0.2501 kelvin
dV_123 = 0.0646 kelvin
dV_123 = -409.7345 kelvin
dV_123 = -9.5775 kelvin
dV_123 = -1.2553 kelvin
dV_123 = -0.3259 kelvin
dV_123 = -0.1022 kelvin
dV_123 = -142.1381 kelvin
dV_123 = -9.3308 kelvin
dV_123 = -1.1419 kelvin
dV_123 = -0.23 kelvin
dV_123 = -0.0615 kelvin
dV_123 = 60.2267 kelvin
dV_123 = 0.7412 kelvin
dV_123 = 0.056 kelvin
dV_123 = -0.0252 kelvin
dV_123 = -0.0177 kelvin
dV_123 = 11.2927 kelvin
dV_123 = 1.3362 kelvin
dV_123 = 0.3416 kelvin
dV_123 = 0.1128 kelvin
dV_123 = 343.3786 kelvin
dV_123 = 15.9147 kelvin
dV_123 = 2.1196 kelvin
dV_123 = 0.4822 kelvin
dV_123 = 0.1373 kelvin
dV_123 = -66.2318 kelvin
dV_123 = -6.5395 kelvin
dV_123 = -1.0151 kelvin
dV_123 = -0.2377 kelvin
dV_123 = -0.071 kelvin
dV_123 = 102.2778 kelvin
dV_123 = 4.4733 kelvin
dV_123 = 0.5332 kelvin
dV_123 = 0.116 kelvin
dV_123 = 0.0319 kelvin
dV_123 = 10.0752 kelvin
dV_123 = 0.795 kelvin
dV_123 = 0.1863 kelvin
dV_123 = 0.0608 kelvin
dV_123 = 27.1565 kelvin
dV_123 = 3.3934 kelvin
dV_123 = 0.6146 kelvin
dV_123 = 0.1471 kelvin
dV_123 = 0.0426 kelvin
dV_123 = 31.9311 kelvin
dV_123 = 5.2456 kelvin
dV_123 = 0.8331 kelvin
dV_123 = 0.1782 kelvin
dV_123 = 0.0486 kelvin
dV_123 = 7.1212 kelvin
dV_123 = -3.4041 kelvin
dV_123 = -0.6375 kelvin
dV_123 = -0.1698 kelvin
dV_123 = -0.0539 kelvin
dV_123 = -33.2354 kelvin
dV_123 = -2.8778 kelvin
dV_123 = -0.4368 kelvin
dV_123 = -0.0977 kelvin
dV_123 = -0.027 kelvin
dV_123 = 265.0006 kelvin
dV_123 = 8.5522 kelvin
dV_123 = 1.2759 kelvin
dV_123 = 0.3154 kelvin
dV_123 = 0.095 kelvin
dV_123 = -59.429 kelvin
dV_123 = -7.0308 kelvin
dV_123 = -1.0078 kelvin
dV_123 = -0.2415 kelvin
dV_123 = -0.0732 kelvin
dV_123 = 317.2859 kelvin
dV_123 = 9.4902 kelvin
dV_123 = 0.758 kelvin
dV_123 = 0.1326 kelvin
dV_123 = 0.0309 kelvin
dV_123 = 11.9232 kelvin
dV_123 = 0.7412 kelvin
dV_123 = -0.005 kelvin
dV_123 = -0.0248 kelvin
dV_123 = -0.0121 kelvin
dV_123 = 66.8069 kelvin
dV_123 = 5.7837 kelvin
dV_123 = 0.7748 kelvin
dV_123 = 0.1517 kelvin
dV_123 = 0.0384 kelvin
dV_123 = -27.0871 kelvin
dV_123 = -1.5261 kelvin
dV_123 = -0.0992 kelvin
dV_123 = -0.0068 kelvin
dV_123 = 0.0004 kelvin
dV_123 = 33.8533 kelvin
dV_123 = 3.8998 kelvin
dV_123 = 0.5996 kelvin
dV_123 = 0.128 kelvin
dV_123 = 0.0344 kelvin
dV_123 = 89.6673 kelvin
dV_123 = 8.6018 kelvin
dV_123 = 0.9038 kelvin
dV_123 = 0.1684 kelvin
dV_123 = 0.0436 kelvin
dV_123 = 24.8484 kelvin
dV_123 = 2.5879 kelvin
dV_123 = 0.4605 kelvin
dV_123 = 0.1103 kelvin
dV_123 = 0.0324 kelvin
dV_123 = 23.3407 kelvin
dV_123 = 6.8373 kelvin
dV_123 = 1.1965 kelvin
